tid
372207084
372172128
372068780
372068780
371864043
371711170
371676181
371673488
371470493
371443216
371234684
371210825
371188886
371188886
371164829
370981403
370759867
370745311
370385007
370138999
370133522
370123525
369965258
369960846
369864738
369861731
369861728
369789627
369768787
369480087
369477998
369457671
369455629
369376388
369345064
369336146
369327947
368734712
368536386
368435330
368435330
368320811
368287008
367913453
367858035
367855829
367753709
367739494
367630162
367630162
367630162
367630162
367616146
367607434
367434266
367425982
367366318
367333043
367287018
367267217
367193060
367193046
367102581
367099243
366989877
366972162
366804698
366755319
366754985
366698929
366631954
366622912
366602797
366580825
366576758
366568760
366563452
366527844
366499151
366484980
366443576
366443426
366443426
366411016
366410512
366409685
366311757
366298702
366248595
366120401
366115856
366074069
365938305
365781372
365733349
365690646
365683032
365673804
365639282
365554300
365447203
365389353
365021641
364431259
364427226
364395234
364393429
364186197
364107753
364075352
364074068
364072092
363914762
363851359
363761216
363749415
363661031
363635669
363632843
363548415
363260203
363202582
363083571
362709886
362607799
362370757
362249359
362223355
362222177
362220495
362111691
362103298
362032529
362026280
361998994
361711730
361710792
361413119
361343239
361219651
361176558
361034196
360822008
360816296
360816293
360742636
360714300
360706000
360630575
360630575
360475034
360473750
360286627
360221713
360156606
359735804
359572563
359523751
359496368
359469754
359426909
359403471
359388309
359357695
359321688
359271092
358938714
358631536
358613376
358579111
358557578
358516596
358460246
358253047
358248442
358186451
358107516
358072664
358070912
357972447
357896777
357801293
357661805
357634632
357538688
357536526
357501308
357457104
357416482
357373216
357347296
357312511
357299852
357244603
357202877
357145112
356990855
356978132
356919658
356868487
356867115
356835341
356822426
356786657
356747847
356736743
356710041
356700488
356682805
356590734
356539624
356473034
356472238
356461227
356453768
356322454
356311210
356235833
356206412
356200601
356158613
356158613
356146869
356016119
355953198
355867695
355867695
355867695
355800238
355796887
355748785
355703913
355655412
355637190
355636844
355600246
355509914
355446093
355096431
355008856
354944123
354944123
354937825
354600221
354594208
354519019
354518617
354518617
354517490
354469661
354442783
354400186
354293303
354151219
354006740
353807936
353782445
353498819
353475866
353367071
353361266
353038705
352764091
352690548
352682207
352682207
352682207
352469839
352413427
352239069
352239069
352229268
352151292
351603103
351601843
350995812
350931281
350743714
350618622
350618622
350584963
350575997
350445771
350348197
350332997
350299588
350293646
350153977
350132371
350044062
350043412
350033870
350024178
350023518
350020859
349986198
349972412
349972412
349966879
349829627
349827430
349790953
349786918
349582831
349576261
349518800
349488688
349410350
349408306
349373192
349312122
349095149
349088467
349071261
348995212
348844154
348835438
348770361
348756659
348755728
348755723
348684813
348673213
348538431
348477542
348437470
348135793
348099535
347715478
347553438
347538174
347469901
347430350
347357977
347332255
347332255
347329162
347210614
347098457
347051112
347013211
347011522
346995484
346972413
346929661
346673534
346667887
346626688
346418409
346338552
346081845
346015394
345996087
345697569
345645749
345450130
345329200
345143460
344926234
344745774
344600402
344568128
344140617
344130921
344085117
343952976
343726435
343708863
343648136
343628284
343442463
343330330
343019899
342642208
342375120
342343963
342314656
342167886
341815767
341815197
341805908
341729521
341630071
341544930
341420329
341419787
341272282
341186896
340700241
340624586
340559155
340458804
340228388
340144218
339961200
339857675
339733013
339672028
339636032
339538183
339522221
339503267
339250695
339207847
338065029
337648770
337647366
337385330
337274055
337216118
337129672
337025682
336961891
336840314
336824844
336740528
336732616
336691874
336613507
336456596
336399144
336267424
336128819
336126253
336125492
336092760
336075472
335996558
335860261
335813590
335681838
335655755
335630746
335590096
335540507
335499997
335489455
335483600
335040423
334911765
334811204
334757798
334632624
334493051
334482103
334414389
334394274
334385701
334305570
334252687
334125713
334080358
333821572
333814134
333810741
333734769
333674399
333674399
333657795
333607525
333511802
333473672
332911893
332880327
332860211
332715376
332710679
332705008
332660287
332660150
332630868
332579116
332564140
332558858
332534326
332477926
332393279
332314607
332154944
332064670
332022997
332022997
332017079
331854794
331297805
331160996
331146317
331034236
330885564
330799746
330795142
330690135
330687113
330637910
330468175
330332501
330135981
330014070
329921262
329888006
329864959
329691586
329672278
329609449
329373799
329346586
329277372
329148988
329145325
328934463
328933398
328933398
328933398
328814605
328750515
328350926
328325110
328167090
328012209
327952677
327663613
327579226
327577308
327341626
327301957
327210623
327017634
327011842
327004130
326919774
326732851
326662822
326522874
326453034
326386495
326347927
326203952
326114850
325682877
325680697
325527653
325468685
325275736
325172035
325081244
324609476
324426685
324395151
324116813
323980895
323966987
323687123
323658120
323295908
323295479
323132914
323022088
323002911
322901324
322862882
322825139
322824542
322807675
322807371
322504451
322307342
322270620
322262448
322202434
322160664
322063810
322062001
322054600
322046084
321982642
321894059
321861405
321857016
321802774
321688498
321669174
321668398
321436679
321250206
321086563
321069529
321068176
321041369
321011127
320994166
320798691
320541238
320536216
320525204
320506985
320503729
320417762
320341952
320327056
320324079
320281287
320208949
320079492
320004517
319968129
319949055
319932686
319806044
319783554
319735319
319610598
319568619
319473643
319312479
319282294
319259194
319068154
318937509
318836983
318828309
318812447
318796593
318753380
318746829
318668441
318608749
318413374
318180448
318054782
318022259
318022259
318022259
317951248
317597583
317548889
317546777
317507345
317483660
317417916
317397615
317362389
317328621
317252733
317189702
317134140
317089770
317089588
317060587
317019074
316937670
316916655
316875094
316769613
316652224
316606244
316468545
316453500
316416562
316402246
316254876
316236118
316038054
315907220
315755496
315398848
315350812
315120585
315117300
315096343
315002523
314865962
314835525
314724818
314375831
314338017
314013231
313891529
313889049
313835568
313761775
313675203
313554509
313506357
313453776
313425396
313408643
313194972
313006381
312991501
312899686
312862941
312811620
312689217
312678993
312548829
312548415
312508092
312469860
312345863
312259170
312221462
312122956
312083267
312030014
311890977
311736478
311703724
311565540
311441461
311408969
311292015
311271011
311252710
311239796
311183180
311183180
311179742
311130133
311121985
311116297
311035838
310994622
310981412
310854881
310822679
310537530
310483807
310294189
310267134
310266243
310231275
310105752
310094771
310009611
310003988
310002617
309913305
309849817
309792357
309791156
309787037
309439436
309436531
309402106
309292963
309257814
309257814
309254930
308994098
308994098
308987429
308919449
308883808
308613965
308612785
308522539
308425348
308396509
308307606
308208458
308191940
308172249
308098254
308073360
308050066
308034948
307958020
307956397
307956396
307951656
307915084
307888842
307849973
307849973
307809773
307809773
307734817
307733361
307716123
307610438
307456716
307377219
307366709
307320565
307221757
307210830
307210830
307210830
307111282
307099276
307079330
306996324
306996324
306990399
306955329
306903715
306902029
306663205
306648160
306604742
306547699
306512967
306510653
306485267
306472057
306401382
306363166
306362738
306357884
306338882
306337838
306263608
306263608
306255021
306204904
305948428
305943739
305767364
305739565
305550963
305512837
305492348
305478010
305424003
305048116
305048087
304950588
304774444
304695574
304514922
304426002
304339227
304142124
304130406
304100538
304085024
304042899
304025075
304021498
303883880
303867090
303814029
303686889
303617735
303586471
303523128
303502327
303432813
303385111
303327435
303317324
303204165
302976834
302924206
302908969
302895996
302895184
302798365
302773669
302766000
302759417
302659412
302527524
302518439
302470965
302419660
302381442
302381397
302333151
302305400
302202317
302054555
302003748
301900477
301624989
301455423
301343785
301289516
301281965
301160638
301051430
301035553
300871545
300812741
300812741
300810086
300710077
300710077
300710077
300604770
300599466
300579472
300557619
300293197
300204369
300038935
300013921
300011941
299945285
299897516
299799658
299798795
299780329
299551666
299220166
299176311
299158887
299023386
298981199
298946836
298829544
298752252
298729646
298666530
298663873
298647682
298600443
298495970
298437387
298428237
298372701
298297931
298264260
298206077
298164705
298074043
298073824
298070500
298049015
297967252
297950791
297668572
297457992
297361900
297148017
296850254
296780789
296739893
296670796
296461391
295947393
295807723
295599256
295593712
295562522
295541511
295507430
295413003
295354126
295312916
295233473
295093397
294981566
294869729
294781547
294780517
294768072
294691204
294599100
294594423
294500964
294471966
294395926
294385899
294365631
294324819
294315741
294309873
294301883
294295243
294179389
294179385
294176967
294097592
294090620
293978434
293954617
293931909
293853437
293708935
293687315
293617835
293612446
293607057
293567206
293527670
293514367
293457754
293435336
293432942
293407882
292889298
292797572
292477426
292321872
292202337
291857895
291580615
291555748
291517604
291469139
291465998
291332861
291198795
291147951
291109653
291016451
290504044
290407621
290388627
290348383
290348382
290337456
290308758
290302491
290302097
290263093
290131778
290036495
289988797
289931756
289895191
289793076
289661991
289590465
289580577
289574465
289539327
289535142
289445553
289373041
289316336
289307883
289264348
289164482
289164482
289100911
288735205
288671122
288636599
288636342
288636342
288631580
288612903
288516853
288471040
288434231
288428649
288391628
288348498
288242606
288224503
288185138
288162228
288132261
287776397
287721202
287591638
287584141
287563610
287494667
287474726
287329267
287268770
287256467
287231664
287225295
287196418
287190564
287156968
287145649
287139872
287139872
287080092
286923464
286916251
286865921
286864983
286864983
286712787
286696849
286696848
286561122
286355915
286153328
286152207
286132427
286099128
286094277
286080865
286000547
285677945
285674856
285666479
285543785
285542903
285526706
285524410
285354178
285272237
285094173
285048486
284859630
284760740
284747017
284738182
284688043
284679064
284660935
284592754
284564230
284528889
284477310
284475976
284454822
284450803
284441182
284418751
284361752
284326455
284305328
284288093
284288080
284254253
284206913
284174392
284173938
284122875
284050395
283829553
283722336
283722336
283702603
283665218
283605976
283474780
283307274
283303192
283015592
282940781
282935857
282701278
282576340
282576340
282498590
282485660
282221346
282102605
282091493
282091492
281987399
281979481
281924357
281909674
281885301
281837575
281837575
281815702
281781375
281731203
281716779
281710229
281575427
281541555
281489322
281459670
281408474
281242007
281225729
281196902
280865159
280857321
280830734
280803917
280726137
280655495
280645209
280437559
280315875
280307604
280304556
280292434
280254984
280212554
280210963
280206394
280097543
280096473
280095254
280035202
280031353
280031353
279999655
279989567
279982557
279947414
279769094
279741379
279741379
279740441
279605855
279514271
279425357
279383896
279327604
279265701
279251651
279212407
279177746
279095914
278988097
278968371
278895705
278866211
278862750
278821913
278775625
278683844
278683844
278668358
278540265
278415929
278348461
278199349
278198753
278196907
278138619
278105308
277890574
277871306
277833995
277833423
277697921
277683130
277634430
277566483
277538491
277507814
277505161
277447970
277128619
277103955
277099925
277034534
277014266
276735500
276647494
276381737
276380902
276360911
276128561
275887811
275758701
275722992
275703182
275702126
275562670
275527293
275501623
275421144
275384718
275248683
275111900
274974693
274942910
274911536
274911400
274762761
274662200
274641986
274599700
274545328
274367763
274223601
274215536
274194927
274193763
274170255
274151135
274138511
274137295
274122380
274075364
273985865
273985865
273985865
273850708
273695332
273418421
273231214
272983172
272885406
272828463
272785423
272782321
272758199
272707711
272679240
272672133
272645619
272635712
272625214
272236017
272219353
272213425
272212970
272211398
272167060
272146465
272086159
272049972
271971130
271900960
271893367
271891552
271806353
271761420
271722899
271596418
271596225
271596225
271596225
271581073
271491157
271486001
271478281
271439193
271354351
271307949
271169413
271168962
271167979
271042217
271042173
271035369
270841724
270716565
270679144
270677031
270649648
270604417
270515566
270507305
270472265
270471065
270468559
270457662
270435047
270406298
270380593
270355392
270355392
270347814
270342589
270341214
270333769
270238522
270219048
270075071
269892793
269859655
269850928
269838674
269728501
269701147
269701147
269701147
269568703
269558487
269509393
269450900
269439355
269424395
269400980
269333648
269278156
269269740
269269546
269249506
269238073
269190305
269077474
269043098
268924036
268914377
268823307
268766053
268689126
268644785
268643535
268604331
268532343
268496304
268456052
268439377
268405086
268403451
268372005
268371979
268334473
268301217
268187322
268172361
268143410
268125229
268042363
267867517
267861788
267810289
267712001
267694283
267650535
267574918
267572272
267561446
267545252
267536225
267527924
267489265
267484653
267484403
267414551
267373896
267263253
267215820
267197567
267093376
266980320
266843799
266772500
266688542
266593143
266500992
266441563
266425782
266401846
266213232
265979849
265633507
265619984
265612438
265460043
265350422
265242905
265146266
265077027
265011923
264979636
264912889
264678534
264544388
264508014
264460005
264303333
264301607
264295655
264223828
264173803
264171144
263748033
263486257
263218688
263179590
263075864
263003176
262880826
262880065
262843259
262829328
262746281
262736264
262715204
262715204
262662119
262531275
262530873
262530780
262530407
262499797
262471759
262435954
262330063
262258341
261867566
261369656
261258875
261257684
261257684
261136679
261108236
261020738
260985861
260962960
260849386
260797169
260776145
260761464
260708537
260655847
260647166
260647166
260647166
260647166
260640693
260609205
260541432
260537454
260476837
260417932
260417932
260367888
260304800
260304296
260298958
260271203
260189643
260130483
260128333
260120451
260043723
260004324
259962054
259901731
259863352
259701242
259592689
259511357
259506033
259389219
259377017
259377017
259377017
259353953
259274960
259230140
259172391
259172391
259172249
259168516
259165246
259151170
259129875
259126549
259100469
258983679
258920431
258917846
258871793
258829450
258804746
258801269
258796169
258777137
258777134
258514800
258510872
258402425
258389327
258051471
257922326
257774438
257605131
257605131
257605131
257567854
257562160
257527578
257520272
257241363
257067559
257060897
256886630
256867493
256783784
256722647
256621916
256561562
256414077
256364928
256326844
256158543
256154857
255930614
255918903
255909950
255865833
255768108
255760319
255756918
255735567
255704097
255685030
254909777
254629854
254142310
254113311
254113311
253990973
253961767
253917293
253728991
253434221
253132689
253044312
253030300
252928337
252912175
252876117
252636888
252616865
252549844
252490659
252481136
252479260
252474634
252469648
252430813
252118701
252071095
252049912
251878904
251855940
251852984
251848941
251848941
251848941
251848941
251652214
251384275
251209368
251111783
251094370
251086776
251039147
250983039
250803548
250724252
250484865
250386181
250330564
250306572
250189842
250111245
249945230
249862365
249812036
249067445
248690688
248689510
248655556
248655096
248650906
248434780
248434716
248391319
248387177
248250955
248111245
248092710
248075138
248058363
247912728
247906954
247873937
247518629
247409676
247356332
247283596
247283054
247180220
247166992
246965431
245947683
245793479
245728942
245509452
245462406
245341495
245099574
245027119
244912396
244487927
244170332
244161191
243641947
243476396
243335710
243333538
243313296
243297296
243280335
243244680
243200602
243187830
243185500
243185500
243153196
243014114
243011228
242536549
242460075
242389810
242190195
242120884
242083025
241752370
241638905
241569046
241514551
241442273
241326434
241225337
241196395
241174783
241173474
241135327
241102583
241076290
241065596
241040309
240989628
240968774
240959810
240864953
240849748
240823272
240681314
240613164
240450679
240148934
239977528
239816546
239722954
239638934
239628993
239585909
239372503
239332587
239198720
239154970
239136269
239134248
238932509
238920875
238898571
238854767
238624131
238606535
238597883
238586172
238542895
238374636
238335094
238197709
238197638
238176110
238171173
238164799
238162973
238086647
238061845
238059180
238020894
238012337
238004786
237929468
237928815
237928815
237924601
237922465
237920046
237914496
237913194
237885040
237808867
237770757
237751146
237736186
237700098
237637903
237632488
237603062
237552878
237406657
237362186
237358490
237332812
237320326
237235093
237232044
237222864
237221436
237211410
237205154
237201858
237200747
237185205
237184773
237108775
237108272
237104103
237101326
237099296
237097499
237086564
237077180
237071229
237015185
236934937
236934268
236887394
236815160
236775063
236714379
236638487
236632480
236445129
236387002
236312126
235943205
235937532
235905185
235902467
235711993
235684964
235684392
235683377
235678745
235678745
235664497
235448190
235333495
235300016
235078021
235077268
235037761
234994474
234958949
234832821
234825296
234527228
234523599
234519192
234489976
234489133
234388232
234388232
234345288
234345288
234330672
234282389
234160911
234112540
233964642
233953967
233951353
233948455
233831759
233823679
233795794
233735068
233721037
233720539
233719215
233688779
233684822
233684293
233681149
233680651
233654042
233633993
233617847
233617847
233602827
233602827
233576159
233569098
233541860
233535738
233529335
233503636
233500935
233497719
233465389
233462817
233415701
233409941
233390838
233211762
233188747
233182695
233173039
233120979
233087860
233078665
233071926
233071822
233070717
233068569
233066156
233059608
233053554
233047097
233009109
232982938
232982558
232976128
232971294
232967666
232967440
232679662
232650365
232650365
232641326
232635922
232632239
232628532
232624234
232612416
232608943
232603560
232568235
232567319
232540264
232194097
232139628
232079930
232052748
232038798
232025086
231937828
231937059
231912935
231850364
231833236
231736113
231728511
231721006
231721005
231721005
231703293
231702397
231670397
231663901
231630147
231559817
231337271
231297123
231289421
231157209
231081369
231077395
231076038
231071138
231065398
231063955
230982885
230980206
230840853
230388132
230387153
230387153
230386397
230386259
230377505
230377505
230375747
230290708
230267547
230129753
230127302
230127302
230127302
230127302
230088370
230087585
230086768
230084146
230075227
230075120
230017325
230017324
230006888
230001847
229976631
229951289
229944666
229940491
229938290
229888286
229811538
229791084
229787062
229786610
229781583
229770036
229750058
229747848
229747848
229742722
229715760
229713401
229671380
229650439
229650439
229639351
229608594
229605891
229586455
229581160
229536616
229510866
229508727
229490898
229465678
229455001
229408913
229400092
229384040
229285649
229210014
229167359
229141709
229138584
229111835
229091748
229047362
228694725
228507250
228381868
224601047
224600500
224596152
224313733
224299081
224298134
224298134
224297258
224293782
224279091
224271611
224245334
224225541
224217761
221882319
221861843
221785300
221656234
220547837
220518305
220479565
220475245
220459976
220459826
220459826
220435095
220414682
220396259
220144363
220139435
220076110
220068921
220029715
220016044
219924802
219879302
219866209
219860288
219857012
219854519
219854185
219852882
219852882
219852584
219850915
219847787
219824469
219821826
219778329
219776325
219769290
219766989
219762508
219751469
219742885
219728669
219701535
219698950
219698776
219508169
219508169
219501568
219499488
219489550
219485050
219467837
219466803
219466784
219462190
219436394
219431828
219401954
219388773
219380235
219379012
219366908
219345200
219344917
219338557
219332978
219306934
219253008
219239945
219229644
219225319
219208037
219205407
219195044
219195044
219189765
219187649
219181903
219175972
219175972
219164808
219151731
219113246
219016883
219015370
218988652
218795833
218483943
218354669
217933560
217838717
216935214
216925130
215595454
215018906
214361331
214243287
214218272
213111428
212957629
212253390
211446495
211438925
210873792
210681065
210629725
210445631
209923610
209752908
209707800
209459275
209408136
209310912
208772468
208719443
208297760
208151094
208091447
208030798
207981861
207501148
207491214
207468071
207425203
207425167
207425167
207425167
207339000
207277638
207238953
207237016
207141131
207110080
207084429
207081058
207077681
206906112
206897186
206785987
206717400
206686292
206669860
206609630
206541859
206498307
206474443
206466531
206352378
206284139
204698337
204671232
204650483
204376737
204317710
203476998
203377303
203289099
203287192
203214138
203214081
203189770
203144354
203096531
202872757
202563254
202504234
202468443
202428245
202426247
202425357
202375913
202185707
201793781
201660996
201642601
201604954
201508515
201292545
201248411
201233610
201186294
201177276
201154493
200917197
200807066
200805484
200803270
200743403
200723869
200593988
200435203
200322593
200321577
200320748
200296137
200090347
199731190
199688472
199610140
199444169
199376584
198725468
198616607
198610218
198588220
198512478
198485881
198457103
198456933
198390247
198390247
198385543
198384408
198360694
198356533
198241702
198241702
198213332
198212955
198211976
198206613
198189972
198187049
198186769
198178505
198161914
198153540
198153540
198108326
198077394
198008005
197959526
197807778
197807043
197650870
196286587
196286578
195750008
195256633
195199644
195187769
195155818
195093356
194795551
194679333
194461202
194203348
194179013
193782529
193773468
193765661
193754373
193708920
193641523
193628179
193556520
193482096
193413306
193336820
193220940
192988021
192982424
192969211
192878624
192826603
192790476
192520375
192372961
192259856
192076548
192003741
191928543
191671884
191496430
191284318
191202679
191146556
190998418
190990336
190986054
190981760
190743990
190721237
190496853
190479710
190442486
190430205
190271688
190250689
190223929
