kepid
3732035.0
3730335.0
3730176.0
3728701.0
3728432.0
3663850.0
3663494.0
3663173.0
3663141.0
3662838.0
3662635.0
3661886.0
3661886.0
3660924.0
3660581.0
3659940.0
3657758.0
3657758.0
3657176.0
3656700.0
3656322.0
3656121.0
3656121.0
3655332.0
3655326.0
3654950.0
3654719.0
3654095.0
3650049.0
3648437.0
3647097.0
3646449.0
3645438.0
3645438.0
3645438.0
3645282.0
3644738.0
3644653.0
3644649.0
3644631.0
3644602.0
3644601.0
3644601.0
3644542.0
3644523.0
3644505.0
3644399.0
3644174.0
3644071.0
3642741.0
3642335.0
3642289.0
3642289.0
3641726.0
3640905.0
3640905.0
3634169.0
3634051.0
3634051.0
3632418.0
3632089.0
3632089.0
3629967.0
3629330.0
3629119.0
3561464.0
3561464.0
3561464.0
3560301.0
3559935.0
3559935.0
3559860.0
3559860.0
3558981.0
3558849.0
3558803.0
3557560.0
3557341.0
3556742.0
3556229.0
3556220.0
3555178.0
3554600.0
3554031.0
3554031.0
3554031.0
3553900.0
3550434.0
3550372.0
3548645.0
3548639.0
3548622.0
3548044.0
3548044.0
3548044.0
3547760.0
3547760.0
3547315.0
3547178.0
3547091.0
3546821.0
3546060.0
3545840.0
3545749.0
3545478.0
3545135.0
3544694.0
3544689.0
3544640.0
3544595.0
3543270.0
3542928.0
3542588.0
3542573.0
3542542.0
3542222.0
3542117.0
3541946.0
3541946.0
3541946.0
3541800.0
3540873.0
3539231.0
3534118.0
3533483.0
3533469.0
3532985.0
3532510.0
3531558.0
3531231.0
3530668.0
3529290.0
3529290.0
3526331.0
3459529.0
3459199.0
3458919.0
3458687.0
3458028.0
3453214.0
3450040.0
3449870.0
3449540.0
3448456.0
3448323.0
3448130.0
3447722.0
3447722.0
3447722.0
3446746.0
3446451.0
3445812.0
3444588.0
3444098.0
3443790.0
3443582.0
3442055.0
3442054.0
3441795.0
3441784.0
3441340.0
3440978.0
3440230.0
3440118.0
3439126.0
3439096.0
3439031.0
3438976.0
3438975.0
3438507.0
3437776.0
3437776.0
3437739.0
3433668.0
3428468.0
3428127.0
3427776.0
3426367.0
3425851.0
3425363.0
3356193.0
3356156.0
3355104.0
3354846.0
3353454.0
3353050.0
3352751.0
3351888.0
3348285.0
3348216.0
3348093.0
3348090.0
3348082.0
3348082.0
3348082.0
3347807.0
3347485.0
3346543.0
3346154.0
3345973.0
3345675.0
3344427.0
3344419.0
3343866.0
3343281.0
3342970.0
3342970.0
3342952.0
3342794.0
3342794.0
3342592.0
3342467.0
3341982.0
3341934.0
3341760.0
3340313.0
3340312.0
3340165.0
3339538.0
3338885.0
3338885.0
3338674.0
3338660.0
3337548.0
3337438.0
3337432.0
3337425.0
3337351.0
3337061.0
3336845.0
3336765.0
3336476.0
3336283.0
3335816.0
3335813.0
3330684.0
3329985.0
3329643.0
3329204.0
3328080.0
3328052.0
3328027.0
3328026.0
3327993.0
3327992.0
3327980.0
3326377.0
3326377.0
3324986.0
3324644.0
3324069.0
3323887.0
3323289.0
3249334.0
3248696.0
3248501.0
3248332.0
3248033.0
3248019.0
3247503.0
3247404.0
3247396.0
3247294.0
3247268.0
3247268.0
3246984.0
3246867.0
3245969.0
3245969.0
3245661.0
3245638.0
3245000.0
3244792.0
3241662.0
3241647.0
3241619.0
3241604.0
3241557.0
3241344.0
3241248.0
3240706.0
3240406.0
3240159.0
3240158.0
3240158.0
3240158.0
3240049.0
3239945.0
3239945.0
3239945.0
3239945.0
3239671.0
3239636.0
3239171.0
3236705.0
3235282.0
3234843.0
3234843.0
3234598.0
3234598.0
3233043.0
3232859.0
3232249.0
3231341.0
3231341.0
3231341.0
3231341.0
3231137.0
3231120.0
3230805.0
3230805.0
3230787.0
3230753.0
3230578.0
3230227.0
3230206.0
3230095.0
3229150.0
3229150.0
3229028.0
3229028.0
3228988.0
3228986.0
3228959.0
3228945.0
3228825.0
3228824.0
3228804.0
3228740.0
3223433.0
3222680.0
3219995.0
3219643.0
3219037.0
3219037.0
3218908.0
3218908.0
3218908.0
3218844.0
3217264.0
3217264.0
3217264.0
3130548.0
3130300.0
3129238.0
3128793.0
3128552.0
3128552.0
3128552.0
3127817.0
3124598.0
3124420.0
3124412.0
3123418.0
3122985.0
3122913.0
3122872.0
3121340.0
3120904.0
3120431.0
3120397.0
3120355.0
3120320.0
3120308.0
3120276.0
3119256.0
3118797.0
3117115.0
3117046.0
3116412.0
3115833.0
3115480.0
3114811.0
3114667.0
3114661.0
3114167.0
3113266.0
3112129.0
3110937.0
3110177.0
3109937.0
3109930.0
3109550.0
3103473.0
3103227.0
3103212.0
3102384.0
3102309.0
3102024.0
3102000.0
3101923.0
3101178.0
3098843.0
3098810.0
3098605.0
3098197.0
3098194.0
3098184.0
3097926.0
3097352.0
3097346.0
3003992.0
3003992.0
3003991.0
3003673.0
3003019.0
3002478.0
3001955.0
3001885.0
2998124.0
2997459.0
2997455.0
2997178.0
2995392.0
2994092.0
2990873.0
2989706.0
2989404.0
2989404.0
2987433.0
2987027.0
2986833.0
2985767.0
2985587.0
2984990.0
2976017.0
2975770.0
2975770.0
2973509.0
2973386.0
2970804.0
2970670.0
2861298.0
2861126.0
2860866.0
2860793.0
2860788.0
2860656.0
2860594.0
2860114.0
2859299.0
2857607.0
2856960.0
2854948.0
2854914.0
2854914.0
2854839.0
2854698.0
2854698.0
2854181.0
2854181.0
2853889.0
2853828.0
2853828.0
2853780.0
2853780.0
2853446.0
2853093.0
2853029.0
2852941.0
2852810.0
2852810.0
2852810.0
2852560.0
2852528.0
2851100.0
2849805.0
2849140.0
2837111.0
2837111.0
2834805.0
2834463.0
2833632.0
2832589.0
2832589.0
2831251.0
2831055.0
2830919.0
2721030.0
2720828.0
2720514.0
2720354.0
2719873.0
2718778.0
2717158.0
2716979.0
2716853.0
2716853.0
2716801.0
2716801.0
2715695.0
2715695.0
2715135.0
2713049.0
2712825.0
2711597.0
2711131.0
2711123.0
2711114.0
2710623.0
2708885.0
2708614.0
2708445.0
2708420.0
2708343.0
2708286.0
2708278.0
2708270.0
2708221.0
2708203.0
2708172.0
2708156.0
2707985.0
2707916.0
2707097.0
2697935.0
2696703.0
2696205.0
2695110.0
2694632.0
2693736.0
2693092.0
2692377.0
2584163.0
2583777.0
2582800.0
2581554.0
2581316.0
2581316.0
2581191.0
2581191.0
2580872.0
2579043.0
2578811.0
2578017.0
2577353.0
2576692.0
2576224.0
2576197.0
2576107.0
2574543.0
2574338.0
2574201.0
2573108.0
2573056.0
2572029.0
2571238.0
2571075.0
2570773.0
2570767.0
2570505.0
2570432.0
2569995.0
2569516.0
2569494.0
2569488.0
2568971.0
2558370.0
2558363.0
2558163.0
2557816.0
2557430.0
2557350.0
2556650.0
2555080.0
2452450.0
2452440.0
2452289.0
2450716.0
2449431.0
2449245.0
2449101.0
2449090.0
2449074.0
2449053.0
2446623.0
2446134.0
2446113.0
2446113.0
2445975.0
2445154.0
2445134.0
2445129.0
2444412.0
2443393.0
2442448.0
2442359.0
2442084.0
2441728.0
2441495.0
2441161.0
2441151.0
2440757.0
2439243.0
2438517.0
2438513.0
2438513.0
2438502.0
2438490.0
2438406.0
2438264.0
2438264.0
2438070.0
2438062.0
2438061.0
2437897.0
2437804.0
2437783.0
2437653.0
2437505.0
2437488.0
2437452.0
2437209.0
2437149.0
2437112.0
2437112.0
2437060.0
2436378.0
2422820.0
2310993.0
2309910.0
2309719.0
2309587.0
2309585.0
2308957.0
2308411.0
2307415.0
2307415.0
2307206.0
2307199.0
2306756.0
2306740.0
2305866.0
2305866.0
2305543.0
2305372.0
2305311.0
2305255.0
2304320.0
2303903.0
2302997.0
2302758.0
2302548.0
2302548.0
2301068.0
2299738.0
2284957.0
2283362.0
2167890.0
2167444.0
2166206.0
2166200.0
2165352.0
2165002.0
2165002.0
2164169.0
2163226.0
2162994.0
2161949.0
2161949.0
2161623.0
2161536.0
2142522.0
2141783.0
2140389.0
2021440.0
2019477.0
2019477.0
2019199.0
2019076.0
2015013.0
2014991.0
2013883.0
2012722.0
2010607.0
2010191.0
2010152.0
1996679.0
1996180.0
1996180.0
1995732.0
1995712.0
1995519.0
1873513.0
1872821.0
1871483.0
1871056.0
1871056.0
1870398.0
1868404.0
1865864.0
1865042.0
1849702.0
1725193.0
1725016.0
1724719.0
1724719.0
1724513.0
1723078.0
1722276.0
1721157.0
1718958.0
1718189.0
1718189.0
1718189.0
1717722.0
1717722.0
1717528.0
1575873.0
1575690.0
1572948.0
1571511.0
1434395.0
1433980.0
1433962.0
1433531.0
1432789.0
1432789.0
1432214.0
1431122.0
1429589.0
1297263.0
12935144.0
1293379.0
1293046.0
1293031.0
12885212.0
12885212.0
12835139.0
12834874.0
12785320.0
12785320.0
12784167.0
12737015.0
12736658.0
12735830.0
12735793.0
12735740.0
12734396.0
12734110.0
12691412.0
12647757.0
12647577.0
12647110.0
12645761.0
12645057.0
12644822.0
12644774.0
12644769.0
12644020.0
12643589.0
12643589.0
12643582.0
12602999.0
12602568.0
12602314.0
12600735.0
12600735.0
12557713.0
12557548.0
12555616.0
12555140.0
12554634.0
12554485.0
12554212.0
12554051.0
12519942.0
12509829.0
12508335.0
12506986.0
12506770.0
12506351.0
12506342.0
12505654.0
12505590.0
12505503.0
12505076.0
12504988.0
12504353.0
12470954.0
12470844.0
12470844.0
12470530.0
12470041.0
12469800.0
12459913.0
12459808.0
12459731.0
12458817.0
12458605.0
12456601.0
12456063.0
12454800.0
12454461.0
12453855.0
12453581.0
12419303.0
12418891.0
12418816.0
12418724.0
12418662.0
12418418.0
12417572.0
12417486.0
12416987.0
12416661.0
12416597.0
12416597.0
12407623.0
12406807.0
12406807.0
12406749.0
12405950.0
12405436.0
12405333.0
12404954.0
12404305.0
12404086.0
12403968.0
12403119.0
12402588.0
12401863.0
12401859.0
12401132.0
12400538.0
12367464.0
12367310.0
12367017.0
12366084.0
12366084.0
12366084.0
12365184.0
12365000.0
12356914.0
12356746.0
12353720.0
12353633.0
12352520.0
12351927.0
12349560.0
12316447.0
12316431.0
12314973.0
12314973.0
12314973.0
12307496.0
12306808.0
12306808.0
12306699.0
12306058.0
12306058.0
12304728.0
12302530.0
12302530.0
12302391.0
12301181.0
12301181.0
12300524.0
12268220.0
12266636.0
12266636.0
12266099.0
12265786.0
12265150.0
12257999.0
12257886.0
12257851.0
12256520.0
12256520.0
12255382.0
12254909.0
12254792.0
12254688.0
12254378.0
12253769.0
12253534.0
12253490.0
12253474.0
12252732.0
12252424.0
12252424.0
12251779.0
12251650.0
12217907.0
12216706.0
12216278.0
12208887.0
12208631.0
12208631.0
12206313.0
12206313.0
12206313.0
12204137.0
12170767.0
12170648.0
12168993.0
12168895.0
12168280.0
12167361.0
12165063.0
12164770.0
12164751.0
12164634.0
12164564.0
12159249.0
12157983.0
12156930.0
12156805.0
12156347.0
12156174.0
12154526.0
12154526.0
12154526.0
12121701.0
12121570.0
12121470.0
12121118.0
12120943.0
12120484.0
12120307.0
12120307.0
12120307.0
12117215.0
12116489.0
12116489.0
12116489.0
12116380.0
12115188.0
12110942.0
12110786.0
12109845.0
12109267.0
12108364.0
12108312.0
12108293.0
12107021.0
12107008.0
12106934.0
12106929.0
12106875.0
12105785.0
12105086.0
12105051.0
12102775.0
12072872.0
12071775.0
12071754.0
12071037.0
12071006.0
12070811.0
12069414.0
12069319.0
12068975.0
12068975.0
12068975.0
12068975.0
12067960.0
12066569.0
12066335.0
12066335.0
12062667.0
12062660.0
12061969.0
12061969.0
12061238.0
12061222.0
12061096.0
12058931.0
12058931.0
12058204.0
12058204.0
12058147.0
12056139.0
12055539.0
12053823.0
12024120.0
12023089.0
12023078.0
12022718.0
12022517.0
12021943.0
12021811.0
12021625.0
12021387.0
12020376.0
12020329.0
12020218.0
12019440.0
12017140.0
12017109.0
12016267.0
12016243.0
12013615.0
12012872.0
12010534.0
12009917.0
12009347.0
12008916.0
12008872.0
12007270.0
12004971.0
12004689.0
12004680.0
12004679.0
12004656.0
11975363.0
11974540.0
11972872.0
11972666.0
11970988.0
11970288.0
11970050.0
11969988.0
11969092.0
11968514.0
11968513.0
11968490.0
11968463.0
11968463.0
11968463.0
11968463.0
11968463.0
11968463.0
11968463.0
11967872.0
11967788.0
11967788.0
11967004.0
11966668.0
11966557.0
11966253.0
11963206.0
11962284.0
11960862.0
11959893.0
11959569.0
11955499.0
11954842.0
11924426.0
11923819.0
11923284.0
11923270.0
11923213.0
11923074.0
11922782.0
11922778.0
11922722.0
11922678.0
11922648.0
11922290.0
11918793.0
11918482.0
11918099.0
11918099.0
11913073.0
11913072.0
11913071.0
11913052.0
11913013.0
11913012.0
11912987.0
11912941.0
11912932.0
11912916.0
11912911.0
11911929.0
11911580.0
11911561.0
11910670.0
11909839.0
11909686.0
11906217.0
11905409.0
11905398.0
11905011.0
11904835.0
11904734.0
11904704.0
11904151.0
11904151.0
11875734.0
11875511.0
11874577.0
11874338.0
11873171.0
11873166.0
11872364.0
11872139.0
11870545.0
11869052.0
11868941.0
11868122.0
11867733.0
11867071.0
11860395.0
11860294.0
11858979.0
11858748.0
11858741.0
11858541.0
11856178.0
11855538.0
11854636.0
11854061.0
11853905.0
11853878.0
11853878.0
11853878.0
11853255.0
11853130.0
11852982.0
11826400.0
11825996.0
11825057.0
11824786.0
11824578.0
11824222.0
11824218.0
11823054.0
11823054.0
11821363.0
11820830.0
11819135.0
11818872.0
11818800.0
11818607.0
11817750.0
11812199.0
11812062.0
11811454.0
11811382.0
11811193.0
11810124.0
11810124.0
11810124.0
11807906.0
11807274.0
11807274.0
11805075.0
11804952.0
11804465.0
11804437.0
11803074.0
11802615.0
11775530.0
11775507.0
11775507.0
11775507.0
11774991.0
11774991.0
11774387.0
11774383.0
11774303.0
11773625.0
11773328.0
11773022.0
11773022.0
11773022.0
11771430.0
11769890.0
11769801.0
11769689.0
11769146.0
11768970.0
11768142.0
11764462.0
11763910.0
11761199.0
11760959.0
11760931.0
11760860.0
11760231.0
11758544.0
11757451.0
11757422.0
11756821.0
11754553.0
11754553.0
11754553.0
11754430.0
11754430.0
11752908.0
11752906.0
11752906.0
11752632.0
11724210.0
11724094.0
11724091.0
11722217.0
11720424.0
11718389.0
11718144.0
11716643.0
11714231.0
11714107.0
11709423.0
11709244.0
11709244.0
11709244.0
11709124.0
11709124.0
11709124.0
11709124.0
11709124.0
11709006.0
11706658.0
11705004.0
11705004.0
11704044.0
11702948.0
11701407.0
11673802.0
11673686.0
11673674.0
11672354.0
11671646.0
11671579.0
11671429.0
11670599.0
11670125.0
11669239.0
11669239.0
11669125.0
11667548.0
11666881.0
11662440.0
11662184.0
11661803.0
11661803.0
11658036.0
11657891.0
11657614.0
11657614.0
11656928.0
11656918.0
11656840.0
11656721.0
11656302.0
11656246.0
11655826.0
11654039.0
11651712.0
11651240.0
11651105.0
11650543.0
11650401.0
11649292.0
1164301.0
11624249.0
11623629.0
11623629.0
11622985.0
11622600.0
11621897.0
11621223.0
11619964.0
1161949.0
11618798.0
11618601.0
11618601.0
11618569.0
11616663.0
11616631.0
11616434.0
11616200.0
11615521.0
11615481.0
11615258.0
11614808.0
11614617.0
11614528.0
1161345.0
11612280.0
11612241.0
11611600.0
11611275.0
11607193.0
11607176.0
11603298.0
11602794.0
11601972.0
11601633.0
11601597.0
11601584.0
11601584.0
11601584.0
11601584.0
11601425.0
11601357.0
11600889.0
11599937.0
11599800.0
11599264.0
11599038.0
11599038.0
11599038.0
11598894.0
11598638.0
11572193.0
11570749.0
11569782.0
11569475.0
11568987.0
11568987.0
11568224.0
11566256.0
11566064.0
11566064.0
11566064.0
11565924.0
11565903.0
11565544.0
11564013.0
11560897.0
11560897.0
11560447.0
11560431.0
11560397.0
11560382.0
11560037.0
11559493.0
11559304.0
11558882.0
11558217.0
11554435.0
11553706.0
11551692.0
11551692.0
11551692.0
11551652.0
11548140.0
11547869.0
11547513.0
11547513.0
11547505.0
11546211.0
11521793.0
11521793.0
11521048.0
11520465.0
11520459.0
11520114.0
11519226.0
11519187.0
11519134.0
11518201.0
11518142.0
11517719.0
11516930.0
11513486.0
11513441.0
11513366.0
11512246.0
11512246.0
11512246.0
11509504.0
11508644.0
11507101.0
11506938.0
11506654.0
11506235.0
11502867.0
11502218.0
11502179.0
11502172.0
11501774.0
11501492.0
11499757.0
11499263.0
11499228.0
11499192.0
11498128.0
11497977.0
11497958.0
11497958.0
11497958.0
11497958.0
11497958.0
11495989.0
11495458.0
11494130.0
11493732.0
11493431.0
11466960.0
11465950.0
11465869.0
11465813.0
11465658.0
11465651.0
11463950.0
11463211.0
11462969.0
11462556.0
11462341.0
11461844.0
11461433.0
11460462.0
11460018.0
11457726.0
11457664.0
11457191.0
11456839.0
11456405.0
11456256.0
11455795.0
11455491.0
11455484.0
11455428.0
11455181.0
11453930.0
11453930.0
11453592.0
11453349.0
11450414.0
11450414.0
11450414.0
11449844.0
11449696.0
11446961.0
11446443.0
11446424.0
11444974.0
11444952.0
11444772.0
11444514.0
11443757.0
11442793.0
11442793.0
11442793.0
11442793.0
11442793.0
11442793.0
11442793.0
11442465.0
11415243.0
11414511.0
11414465.0
11414368.0
11413812.0
11411639.0
11410904.0
11409698.0
11408935.0
11407847.0
11404644.0
11403530.0
11403389.0
11403339.0
11403216.0
11403044.0
11402995.0
11401869.0
11401845.0
11401822.0
11401767.0
11401767.0
11401767.0
11401755.0
11401755.0
11401253.0
11401182.0
11400356.0
11395587.0
11394027.0
11393633.0
11393248.0
11392618.0
11392362.0
11392017.0
11391957.0
11391755.0
11391667.0
11391512.0
11391181.0
11391018.0
11389771.0
11389771.0
11389771.0
11361646.0
11361646.0
11361283.0
11360805.0
11360805.0
11360571.0
11359879.0
11359305.0
11358392.0
11358389.0
11358389.0
11358389.0
11358305.0
11357664.0
11357192.0
11357185.0
11356602.0
11356260.0
11355925.0
11351454.0
11350634.0
11350389.0
11350118.0
11348997.0
11348610.0
11348086.0
11342573.0
11342416.0
11341314.0
11341266.0
11340218.0
11338918.0
11338091.0
11338056.0
11337833.0
11337566.0
11337372.0
11337372.0
11337141.0
11337012.0
11336883.0
11308499.0
11308499.0
11305996.0
11305417.0
11304987.0
11304958.0
11303815.0
11303811.0
11303322.0
11298815.0
11298298.0
11297236.0
11296798.0
11296724.0
11296437.0
11296205.0
11295426.0
11295426.0
11295085.0
11294822.0
11290515.0
11288772.0
11288505.0
11288492.0
11288051.0
11288051.0
11288051.0
11287726.0
11286311.0
11285870.0
11285625.0
11285136.0
11284772.0
11284772.0
11283615.0
11282568.0
11259686.0
11255761.0
11255231.0
11254382.0
11253827.0
11253827.0
11253711.0
11253711.0
11252617.0
11252617.0
11251991.0
11251058.0
11250867.0
11250587.0
11249624.0
11246161.0
11244682.0
11244571.0
11244137.0
11243547.0
11242721.0
11241912.0
11241814.0
11241560.0
11240948.0
11236244.0
11235323.0
11234677.0
11233911.0
11232745.0
11231334.0
11228612.0
11200773.0
11200767.0
11200415.0
11200405.0
11199725.0
11198723.0
11198419.0
11197853.0
11197126.0
11194032.0
11193263.0
11192998.0
11192998.0
11192998.0
11192235.0
11192141.0
11191364.0
11189311.0
11189127.0
11188254.0
11188249.0
11187972.0
11187837.0
11187436.0
11183752.0
11182706.0
11182260.0
11182213.0
11181260.0
11180361.0
11179076.0
11177707.0
11177676.0
11177543.0
11176166.0
11176166.0
11176127.0
11176127.0
11176127.0
11154043.0
11153539.0
11153476.0
11153121.0
11153121.0
11153121.0
11152950.0
11152511.0
11152159.0
11151677.0
11147814.0
11147785.0
11147460.0
11147276.0
11145831.0
11145726.0
11145391.0
11144439.0
11139682.0
11138155.0
11137180.0
11137065.0
11137061.0
11135694.0
11135694.0
11135308.0
11135119.0
11134879.0
11134079.0
11133306.0
11129738.0
11129738.0
11129258.0
11129145.0
11127479.0
11126381.0
11125936.0
11125797.0
11125797.0
11125613.0
11125613.0
11125613.0
11124509.0
11124436.0
11124353.0
11122894.0
11122894.0
11122894.0
11121752.0
11121752.0
11100670.0
11100657.0
11100383.0
11100170.0
11099351.0
11099109.0
11098704.0
11098013.0
11098004.0
11097752.0
11093538.0
11092783.0
11090926.0
11090765.0
11090561.0
11090556.0
11090556.0
11087662.0
11086270.0
11086270.0
11082795.0
11081512.0
11081504.0
11081504.0
11080702.0
11080405.0
11080405.0
11076400.0
11076279.0
11076276.0
11076176.0
11075737.0
11075429.0
11075279.0
11074835.0
11074835.0
11074541.0
11074178.0
11074178.0
11073656.0
11073351.0
11073238.0
11073223.0
11072982.0
11072016.0
11071207.0
11071200.0
11071200.0
11069681.0
11069176.0
11069176.0
11068630.0
11046870.0
11046458.0
11046025.0
11045383.0
11044779.0
11044770.0
11043167.0
11043136.0
11037818.0
11037511.0
11037335.0
11037335.0
11037128.0
11036168.0
11032748.0
11032227.0
11030711.0
11030475.0
11030475.0
11030475.0
11029877.0
11027722.0
11027624.0
11027270.0
11026582.0
11026304.0
11021676.0
11021266.0
11021252.0
11019987.0
11019739.0
11018648.0
11018648.0
11017901.0
11017094.0
11015323.0
11015108.0
11014932.0
11014932.0
11014932.0
11014932.0
11013201.0
11013201.0
10992733.0
10992011.0
10991989.0
10991431.0
10991389.0
10991114.0
10990917.0
10990886.0
10989620.0
10989274.0
10989032.0
10987985.0
10987439.0
10984090.0
10984090.0
10982872.0
10982872.0
10982872.0
10979952.0
10979716.0
10978763.0
10978763.0
10978763.0
10978581.0
10977671.0
10976412.0
10975146.0
10973814.0
10973814.0
10973664.0
10973664.0
10973664.0
10973583.0
10972902.0
10972902.0
10971944.0
10971674.0
10967168.0
10965963.0
10965740.0
10965588.0
10965008.0
10964747.0
10964440.0
10964440.0
10964265.0
10963242.0
10963065.0
10960995.0
10960993.0
10937749.0
10937609.0
10937029.0
10937029.0
10936786.0
10936427.0
10935993.0
10935310.0
10934674.0
10934313.0
10933561.0
10933561.0
10933306.0
10932270.0
10928043.0
10925113.0
10925104.0
10925104.0
10925104.0
10924853.0
10924562.0
10924400.0
10924340.0
10923260.0
10922659.0
10920813.0
10920420.0
10920281.0
10920086.0
10917681.0
10917433.0
10917043.0
10916600.0
10916600.0
10910878.0
10910878.0
10910878.0
10909274.0
10909127.0
10908248.0
10907307.0
10907132.0
10905911.0
10905746.0
10905641.0
10905239.0
10905239.0
10904857.0
10904004.0
10881457.0
10880507.0
10879899.0
10879656.0
10879247.0
10879213.0
10879208.0
10879038.0
10878263.0
10878263.0
10877024.0
10876237.0
10875937.0
10875245.0
10875245.0
10875245.0
10875245.0
10875007.0
10875007.0
10874926.0
10874614.0
10874226.0
10874215.0
10873260.0
10873178.0
10872983.0
10872983.0
10872983.0
10867062.0
10867017.0
10866969.0
10864656.0
10864531.0
10864531.0
10863608.0
10862759.0
10862284.0
10858832.0
10858803.0
10858785.0
10858737.0
10858691.0
10858691.0
10858691.0
10858691.0
10858504.0
10857589.0
10857519.0
10857342.0
10855545.0
10854768.0
10854555.0
10854546.0
10850327.0
10849244.0
10848459.0
10848097.0
10847907.0
10845188.0
10844890.0
10844823.0
10843590.0
10843590.0
10843431.0
10843431.0
10843203.0
10842192.0
10817600.0
10816107.0
10815916.0
10815677.0
10813841.0
10813132.0
10813078.0
10812541.0
10812504.0
10811496.0
10810859.0
10810838.0
10809888.0
10809677.0
10802364.0
10801951.0
10801249.0
10801100.0
10799735.0
10799291.0
10798838.0
10798605.0
10798331.0
10797460.0
10797460.0
10795103.0
10794974.0
10794509.0
10794405.0
10794242.0
10794087.0
10793576.0
10793172.0
10793172.0
10793172.0
10793172.0
10790401.0
10790387.0
10788461.0
10788461.0
10788461.0
10785538.0
10779233.0
10777591.0
10753922.0
10753734.0
10753394.0
10751908.0
10751515.0
10749059.0
10748621.0
10748393.0
10748393.0
10748390.0
10747501.0
10747445.0
10747439.0
10747162.0
10745365.0
10744335.0
10743600.0
10743597.0
10743597.0
10743597.0
10737437.0
10736223.0
10736179.0
10735988.0
10735575.0
10735564.0
10735519.0
10735331.0
10733174.0
10732401.0
10730703.0
10730703.0
10730250.0
10730070.0
10730034.0
10730034.0
10729472.0
10728219.0
10727668.0
10724569.0
10724369.0
10723750.0
10723750.0
10723367.0
10723367.0
10722485.0
10718726.0
10718726.0
10717241.0
10717241.0
10717220.0
10714072.0
10713616.0
10711913.0
10711551.0
10710755.0
10709622.0
10686930.0
10686909.0
10686876.0
10686864.0
10686814.0
10685764.0
10685175.0
10684670.0
10682541.0
10680424.0
10679583.0
10677186.0
10676927.0
10676923.0
10676824.0
10676750.0
10676014.0
10674871.0
10670119.0
10670119.0
10670112.0
10669994.0
10668665.0
10666592.0
10666242.0
10666230.0
10665749.0
10665228.0
10664416.0
10664150.0
10663976.0
10663738.0
10663396.0
10662202.0
10662202.0
10662202.0
10662202.0
10662021.0
10661976.0
10661917.0
10661913.0
10661778.0
10661771.0
10661718.0
10661679.0
10659624.0
10659313.0
10658177.0
10657664.0
10657406.0
10657406.0
10656842.0
10656823.0
10656823.0
10656508.0
10653179.0
10651945.0
10651816.0
10649230.0
10647452.0
10646620.0
10621666.0
10621666.0
10620329.0
10619192.0
10619142.0
10619109.0
10618044.0
10617638.0
10617017.0
10616829.0
10616679.0
10616656.0
10616571.0
10616415.0
10615440.0
10614845.0
